system_id	protein_symbol	swiss_prot_ac	tf_type	gene_symbol	entrez_gene_id	pathway
HsTF000188	Armadillo repeat-containing protein 5	Q96C12	beta-	ARMC5	79798	http://www.genome.jp/dbget-bin/www_bget?hsa:79798
HsTF000189	Armadillo repeat-containing protein 6	Q6NXE6	beta-	ARMC6	93436	http://www.genome.jp/dbget-bin/www_bget?hsa:93436
HsTF000190	Armadillo repeat-containing protein 7	Q9H6L4	beta-	ARMC7	79637	http://www.genome.jp/dbget-bin/www_bget?hsa:79637
HsTF000191	Armadillo repeat-containing protein 8	Q8IUR7	beta-	ARMC8	25852	http://www.genome.jp/dbget-bin/www_bget?hsa:25852
HsTF000192	LisH domain-containing protein ARMC9	Q7Z3E5	beta-	ARMC9	80210	http://www.genome.jp/dbget-bin/www_bget?hsa:80210
HsTF000193	Armadillo repeat-containing X-linked protein 1	Q9P291	beta-	ARMCX1	51309	http://www.genome.jp/dbget-bin/www_bget?hsa:51309
HsTF000194	Armadillo repeat-containing X-linked protein 2	Q7L311	beta-	ARMCX2	9823	http://www.genome.jp/dbget-bin/www_bget?hsa:9823
HsTF000195	Armadillo repeat-containing X-linked protein 3	Q9UH62	beta-	ARMCX3	51566	http://www.genome.jp/dbget-bin/www_bget?hsa:51566
HsTF000196	Armadillo repeat-containing X-linked protein 5	Q6P1M9	beta-	ARMCX5	64860	http://www.genome.jp/dbget-bin/www_bget?hsa:64860
HsTF000197	Aryl hydrocarbon receptor nuclear translocator	P27540	Basic	ARNT	405	http://www.genome.jp/dbget-bin/www_bget?hsa:405
HsTF000198	Aryl hydrocarbon receptor nuclear translocator 2	Q9HBZ2	Basic	ARNT2	9915	http://www.genome.jp/dbget-bin/www_bget?hsa:9915
HsTF000199	Aryl hydrocarbon receptor nuclear translocator-like protein 1	O00327	Basic	ARNTL	406	http://www.genome.jp/dbget-bin/www_bget?hsa:406
HsTF000200	Aryl hydrocarbon receptor nuclear translocator-like protein 2	Q8WYA1	Basic	ARNTL2	56938	http://www.genome.jp/dbget-bin/www_bget?hsa:56938
HsTF000201	Actin-related protein 2/3 complex subunit 1A	Q92747	beta-	ARPC1A	10552	http://www.genome.jp/dbget-bin/www_bget?hsa:10552
HsTF000202	Actin-related protein 2/3 complex subunit 1B	O15143	beta-	ARPC1B	10095	http://www.genome.jp/dbget-bin/www_bget?hsa:10095
HsTF000203	Artemin precursor	Q5T4W7	beta-	ARTN	9048	http://www.genome.jp/dbget-bin/www_bget?hsa:9048
HsTF000204	Adipocyte-derived leucine aminopeptidase precursor	Q9NZ08	beta-	ARTS1	51752	http://www.genome.jp/dbget-bin/www_bget?hsa:51752
HsTF000205	Armadillo repeat protein deleted in velo-cardio-facial syndrome	O00192	beta-	ARVCF	421	http://www.genome.jp/dbget-bin/www_bget?hsa:421
HsTF000206	Homeobox protein ARX	Q96QS3	Helix	ARX	170302	http://www.genome.jp/dbget-bin/www_bget?hsa:170302
HsTF000207	Ankyrin repeat and SOCS box protein 1	Q9Y576	beta-	ASB1	51665	http://www.genome.jp/dbget-bin/www_bget?hsa:51665
HsTF000208	Ankyrin repeat and SOCS box protein 10	Q8WXI3	beta-	ASB10	136371	http://www.genome.jp/dbget-bin/www_bget?hsa:136371
HsTF000209	Ankyrin repeat and SOCS box protein 11	Q8WXH4	beta-	ASB11	140456	http://www.genome.jp/dbget-bin/www_bget?hsa:140456
HsTF000210	Ankyrin repeat and SOCS box protein 12	Q8WXK4	beta-	ASB12	142689	http://www.genome.jp/dbget-bin/www_bget?hsa:142689
HsTF000211	Ankyrin repeat and SOCS box protein 13	Q8WXK3	beta-	ASB13	79754	http://www.genome.jp/dbget-bin/www_bget?hsa:79754
HsTF000212	Ankyrin repeat and SOCS box protein 14	Q8WXK2	beta-	ASB14	142686	http://www.genome.jp/dbget-bin/www_bget?hsa:142686
HsTF000213	Ankyrin repeat and SOCS box protein 15	Q8WXK1	beta-	ASB15	142685	http://www.genome.jp/dbget-bin/www_bget?hsa:142685
HsTF000214	Ankyrin repeat and SOCS box protein 16	Q96NS5	beta-	ASB16	92591	http://www.genome.jp/dbget-bin/www_bget?hsa:92591
HsTF000215	Ankyrin repeat and SOCS box protein 17	Q8WXJ9	beta-	ASB17	127247	http://www.genome.jp/dbget-bin/www_bget?hsa:127247
HsTF000216	Ankyrin repeat and SOCS box protein 2	Q96Q27	beta-	ASB2	51676	http://www.genome.jp/dbget-bin/www_bget?hsa:51676
HsTF000217	Ankyrin repeat and SOCS box protein 3	Q9Y575	beta-	ASB3	51130	http://www.genome.jp/dbget-bin/www_bget?hsa:51130
HsTF000218	Ankyrin repeat and SOCS box protein 4	Q9Y574	beta-	ASB4	51666	http://www.genome.jp/dbget-bin/www_bget?hsa:51666
HsTF000219	Ankyrin repeat and SOCS box protein 5	Q8WWX0	beta-	ASB5	140458	http://www.genome.jp/dbget-bin/www_bget?hsa:140458
HsTF000220	Ankyrin repeat and SOCS box protein 6	Q9NWX5	beta-	ASB6	140459	http://www.genome.jp/dbget-bin/www_bget?hsa:140459
HsTF000221	Ankyrin repeat and SOCS box protein 7	Q9H672	beta-	ASB7	140460	http://www.genome.jp/dbget-bin/www_bget?hsa:140460
HsTF000222	Ankyrin repeat and SOCS box protein 8	Q9H765	beta-	ASB8	140461	http://www.genome.jp/dbget-bin/www_bget?hsa:140461
HsTF000223	Ankyrin repeat and SOCS box protein 9	Q96DX5	beta-	ASB9	140462	http://www.genome.jp/dbget-bin/www_bget?hsa:140462
HsTF000224	Activating signal cointegrator 1 complex subunit 1	Q8N9N2	beta-	ASCC1	51008	http://www.genome.jp/dbget-bin/www_bget?hsa:51008
HsTF000225	Activating signal cointegrator 1 complex subunit 3	Q8N3C0	beta-	ASCC3	10973	http://www.genome.jp/dbget-bin/www_bget?hsa:10973
HsTF000226	U5 small nuclear ribonucleoprotein 200 kDa helicase	O75643	beta-	ASCC3L1	23020	http://www.genome.jp/dbget-bin/www_bget?hsa:23020
HsTF000227	Achaete-scute homolog 1	P50553	Basic	ASCL1	429	http://www.genome.jp/dbget-bin/www_bget?hsa:429
HsTF000228	Achaete-scute homolog 2	Q99929	Basic	ASCL2	430	http://www.genome.jp/dbget-bin/www_bget?hsa:430
HsTF000229	Achaete-scute homolog 3	Q9NQ33	Basic	ASCL3	56676	http://www.genome.jp/dbget-bin/www_bget?hsa:56676
HsTF000230	Probable histone-lysine N-methyltransferase ASH1L	Q9NR48	Zinc-	ASH1L	55870	http://www.genome.jp/dbget-bin/www_bget?hsa:55870
HsTF000231	Aspartyl/asparaginyl beta-hydroxylase	Q12797	beta-	ASPH	444	http://www.genome.jp/dbget-bin/www_bget?hsa:444
HsTF000232	Putative Polycomb group protein ASXL1	Q8IXJ9	beta-	ASXL1	171023	http://www.genome.jp/dbget-bin/www_bget?hsa:171023
HsTF000233	Ankyrin repeat, SAM and basic leucine zipper domain-containing protein 1	Q8WWH4	beta-	ASZ1	136991	http://www.genome.jp/dbget-bin/www_bget?hsa:136991
HsTF000234	ATPase family AAA domain-containing protein 2	Q6PL18	beta-	ATAD2	29028	http://www.genome.jp/dbget-bin/www_bget?hsa:29028
HsTF000235	ATPase family AAA domain-containing protein 2B	Q9ULI0	beta-	ATAD2B	54454	http://www.genome.jp/dbget-bin/www_bget?hsa:54454
HsTF000236	ATPase family AAA domain-containing protein 3A	Q9NVI7	beta-	ATAD3A	55210	http://www.genome.jp/dbget-bin/www_bget?hsa:55210
HsTF000237	ATPase family AAA domain-containing protein 3B	Q5T9A4	beta-	ATAD3B	83858	http://www.genome.jp/dbget-bin/www_bget?hsa:83858
HsTF000238	Cyclic AMP-dependent transcription factor ATF-1	P18846	Basic	ATF1	466	http://www.genome.jp/dbget-bin/www_bget?hsa:466
HsTF000239	Cyclic AMP-dependent transcription factor ATF-2	P15336	Basic	ATF2	1386	http://www.genome.jp/dbget-bin/www_bget?hsa:1386
HsTF000240	Cyclic AMP-dependent transcription factor ATF-3	P18847	Basic	ATF3	467	http://www.genome.jp/dbget-bin/www_bget?hsa:467
HsTF000241	Cyclic AMP-dependent transcription factor ATF-4	P18848	Basic	ATF4	468	http://www.genome.jp/dbget-bin/www_bget?hsa:468
HsTF000242	Cyclic AMP-dependent transcription factor ATF-5	Q9Y2D1	Basic	ATF5	22809	http://www.genome.jp/dbget-bin/www_bget?hsa:22809
HsTF000243	Cyclic AMP-dependent transcription factor ATF-6 alpha	P18850	Basic	ATF6	22926	http://www.genome.jp/dbget-bin/www_bget?hsa:22926
HsTF000244	Cyclic AMP-dependent transcription factor ATF-7	P17544	Basic	ATF7	11016	http://www.genome.jp/dbget-bin/www_bget?hsa:11016
HsTF000245	Autophagy-related protein 16-1	Q676U5	beta-	ATG16L1	55054	http://www.genome.jp/dbget-bin/www_bget?hsa:55054
HsTF000246	Protein atonal homolog 1	Q92858	Basic	ATOH1	474	http://www.genome.jp/dbget-bin/www_bget?hsa:474
HsTF000247	Protein atonal homolog 7	Q8N100	Basic	ATOH7	220202	http://www.genome.jp/dbget-bin/www_bget?hsa:220202
HsTF000248	Ataxin-7	O15265	Zinc-	ATXN7	6314	http://www.genome.jp/dbget-bin/www_bget?hsa:6314
HsTF000249	Acyltransferase-like 1	Q7L5N7	beta-	AYTL1	54947	http://www.genome.jp/dbget-bin/www_bget?hsa:54947
HsTF000250	1-acylglycerophosphocholine O-acyltransferase 1	Q8NF37	beta-	AYTL2	79888	http://www.genome.jp/dbget-bin/www_bget?hsa:79888
HsTF000251	Transcription regulator protein BACH1	O14867	Basic	BACH1	571	http://www.genome.jp/dbget-bin/www_bget?hsa:571
HsTF000252	Transcription regulator protein BACH2	Q9BYV9	Basic	BACH2	60468	http://www.genome.jp/dbget-bin/www_bget?hsa:60468
HsTF000253	Bromo adjacent homology domain-containing 1 protein	Q8TBE0	beta-	BAHD1	22893	http://www.genome.jp/dbget-bin/www_bget?hsa:22893
HsTF000254	B-cell scaffold protein with ankyrin repeats	Q8NDB2	beta-	BANK1	55024	http://www.genome.jp/dbget-bin/www_bget?hsa:55024
HsTF000255	Homeobox protein Nkx-3.2	P78367	Helix	BAPX1	579	http://www.genome.jp/dbget-bin/www_bget?hsa:579
HsTF000256	BRCA1-associated RING domain protein 1	Q99728	beta-	BARD1	580	http://www.genome.jp/dbget-bin/www_bget?hsa:580
HsTF000257	BarH-like 1 homeobox protein	Q9BZE3	Helix	BARHL1	56751	http://www.genome.jp/dbget-bin/www_bget?hsa:56751
HsTF000258	BarH-like 2 homeobox protein	Q9NY43	Helix	BARHL2	343472	http://www.genome.jp/dbget-bin/www_bget?hsa:343472
HsTF000259	Homeobox protein BarH-like 1	Q9HBU1	Helix	BARX1	56033	http://www.genome.jp/dbget-bin/www_bget?hsa:56033
HsTF000260	Homeobox protein BarH-like 2	Q9UMQ3	Helix	BARX2	8538	http://www.genome.jp/dbget-bin/www_bget?hsa:8538
HsTF000261	Spliceosome RNA helicase BAT1	Q13838	beta-	BAT1	7919	http://www.genome.jp/dbget-bin/www_bget?hsa:7919
HsTF000262	Protein BAT4	O95872	beta-	BAT4	7918	http://www.genome.jp/dbget-bin/www_bget?hsa:7918
HsTF000263	Basic leucine zipper transcriptional factor ATF-like	Q16520	Basic	BATF	10538	http://www.genome.jp/dbget-bin/www_bget?hsa:10538
HsTF000264	Basic leucine zipper transcriptional factor ATF-like 2	Q8N1L9	Basic	BATF2	116071	http://www.genome.jp/dbget-bin/www_bget?hsa:116071
HsTF000265	Bromodomain adjacent to zinc finger domain protein 1A	Q9NRL2	Zinc-	BAZ1A	11177	http://www.genome.jp/dbget-bin/www_bget?hsa:11177
HsTF000266	Bromodomain adjacent to zinc finger domain protein 1B	Q9UIG0	Zinc-	BAZ1B	9031	http://www.genome.jp/dbget-bin/www_bget?hsa:9031
HsTF000267	Bromodomain adjacent to zinc finger domain protein 2A	Q9UIF9	Zinc-	BAZ2A	11176	http://www.genome.jp/dbget-bin/www_bget?hsa:11176
HsTF000268	Bromodomain adjacent to zinc finger domain protein 2B	Q9UIF8	Zinc-	BAZ2B	29994	http://www.genome.jp/dbget-bin/www_bget?hsa:29994
HsTF000269	Bardet-Biedl syndrome 2 protein	Q9BXC9	beta-	BBS2	583	http://www.genome.jp/dbget-bin/www_bget?hsa:583
HsTF000270	Bardet-Biedl syndrome 4 protein	Q96RK4	beta-	BBS4	585	http://www.genome.jp/dbget-bin/www_bget?hsa:585
HsTF000271	HMG box transcription factor BBX	Q8WY36	beta-	BBX	56987	http://www.genome.jp/dbget-bin/www_bget?hsa:56987
HsTF000272	Breast carcinoma amplified sequence 3	Q9H6U6	beta-	BCAS3	54828	http://www.genome.jp/dbget-bin/www_bget?hsa:54828
HsTF000273	B-cell lymphoma/leukemia 10	O95999	beta-	BCL10	8915	http://www.genome.jp/dbget-bin/www_bget?hsa:8915
HsTF000274	B-cell lymphoma/leukemia 11A	Q9H165	Zinc-	BCL11A	53335	http://www.genome.jp/dbget-bin/www_bget?hsa:53335
HsTF000275	B-cell lymphoma/leukemia 11B	Q9C0K0	Zinc-	BCL11B	64919	http://www.genome.jp/dbget-bin/www_bget?hsa:64919
HsTF000276	B-cell lymphoma 3-encoded protein	P20749	beta-	BCL3	602	http://www.genome.jp/dbget-bin/www_bget?hsa:602
HsTF000277	B-cell lymphoma 6 protein	P41182	Zinc-	BCL6	604	http://www.genome.jp/dbget-bin/www_bget?hsa:604
HsTF000278	B-cell CLL/lymphoma 6 member B protein	Q8N143	Zinc-	BCL6B	255877	http://www.genome.jp/dbget-bin/www_bget?hsa:255877
HsTF000279	BCL-6 corepressor	Q6W2J9	beta-	BCOR	54880	http://www.genome.jp/dbget-bin/www_bget?hsa:54880
HsTF000280	Bifunctional apoptosis regulator	Q9NZS9	beta-	BFAR	51283	http://www.genome.jp/dbget-bin/www_bget?hsa:51283
HsTF000281	Class B basic helix-loop-helix protein 2	O14503	Basic	BHLHB2	8553	http://www.genome.jp/dbget-bin/www_bget?hsa:8553
HsTF000282	Class B basic helix-loop-helix protein 3	Q9C0J9	Basic	BHLHB3	79365	http://www.genome.jp/dbget-bin/www_bget?hsa:79365
HsTF000283	Class B basic helix-loop-helix protein 4	Q8NDY6	Basic	BHLHB4	128408	http://www.genome.jp/dbget-bin/www_bget?hsa:128408
HsTF000284	Class B basic helix-loop-helix protein 5	Q8NFJ8	Basic	BHLHB5	27319	http://www.genome.jp/dbget-bin/www_bget?hsa:27319
HsTF000285	Class B basic helix-loop-helix protein 8	Q7RTS1	Basic	BHLHB8	168620	http://www.genome.jp/dbget-bin/www_bget?hsa:168620
HsTF000286	Protein bicaudal C homolog 1	Q9H694	beta-	BICC1	80114	http://www.genome.jp/dbget-bin/www_bget?hsa:80114
HsTF000287	Myc box-dependent-interacting protein 1	O00499	beta-	BIN1	274	http://www.genome.jp/dbget-bin/www_bget?hsa:274
HsTF000288	Bridging integrator 2	Q9UBW5	beta-	BIN2	51411	http://www.genome.jp/dbget-bin/www_bget?hsa:51411
HsTF000289	Bridging integrator 3	Q9NQY0	beta-	BIN3	55909	http://www.genome.jp/dbget-bin/www_bget?hsa:55909
HsTF000290	Baculoviral IAP repeat-containing protein 2	Q13490	beta-	BIRC2	329	http://www.genome.jp/dbget-bin/www_bget?hsa:329
HsTF000291	Baculoviral IAP repeat-containing protein 3	Q13489	beta-	BIRC3	330	http://www.genome.jp/dbget-bin/www_bget?hsa:330
HsTF000292	Baculoviral IAP repeat-containing protein 7	Q96CA5	beta-	BIRC7	79444	http://www.genome.jp/dbget-bin/www_bget?hsa:79444
HsTF000293	Baculoviral IAP repeat-containing protein 8	Q96P09	beta-	BIRC8	112401	http://www.genome.jp/dbget-bin/www_bget?hsa:112401
HsTF000294	Bloom syndrome protein	P54132	beta-	BLM	641	http://www.genome.jp/dbget-bin/www_bget?hsa:641
HsTF000295	Biliverdin reductase A precursor	P53004	beta-	BLVRA	644	http://www.genome.jp/dbget-bin/www_bget?hsa:644
HsTF000296	Polycomb complex protein BMI-1	P35226	beta-	BMI1	648	http://www.genome.jp/dbget-bin/www_bget?hsa:648
HsTF000297	Bone morphogenetic protein 10 precursor	O95393	beta-	BMP10	27302	http://www.genome.jp/dbget-bin/www_bget?hsa:27302
HsTF000298	Bone morphogenetic protein 15 precursor	O95972	beta-	BMP15	9210	http://www.genome.jp/dbget-bin/www_bget?hsa:9210
HsTF000299	Bone morphogenetic protein 2 precursor	P12643	beta-	BMP2	650	http://www.genome.jp/dbget-bin/www_bget?hsa:650
HsTF000300	Bone morphogenetic protein 3 precursor	P12645	beta-	BMP3	651	http://www.genome.jp/dbget-bin/www_bget?hsa:651
HsTF000301	Bone morphogenetic protein 4 precursor	P12644	beta-	BMP4	652	http://www.genome.jp/dbget-bin/www_bget?hsa:652
HsTF000302	Bone morphogenetic protein 5 precursor	P22003	beta-	BMP5	653	http://www.genome.jp/dbget-bin/www_bget?hsa:653
HsTF000303	Bone morphogenetic protein 6 precursor	P22004	beta-	BMP6	654	http://www.genome.jp/dbget-bin/www_bget?hsa:654
HsTF000304	Bone morphogenetic protein 7 precursor	P18075	beta-	BMP7	655	http://www.genome.jp/dbget-bin/www_bget?hsa:655
HsTF000305	Bone morphogenetic protein 8A precursor	Q7Z5Y6	beta-	BMP8A	353500	http://www.genome.jp/dbget-bin/www_bget?hsa:353500
HsTF000306	Bone morphogenetic protein 8B precursor	P34820	beta-	BMP8B	656	http://www.genome.jp/dbget-bin/www_bget?hsa:656
HsTF000307	Zinc finger protein basonuclin-1	Q01954	Zinc-	BNC1	646	http://www.genome.jp/dbget-bin/www_bget?hsa:646
HsTF000308	Zinc finger protein basonuclin-2	Q6ZN30	Zinc-	BNC2	54796	http://www.genome.jp/dbget-bin/www_bget?hsa:54796
HsTF000309	Protein boule-like	Q8N9W6	beta-	BOLL	66037	http://www.genome.jp/dbget-bin/www_bget?hsa:66037
HsTF000310	Ribosome biogenesis protein BOP1	Q14137	beta-	BOP1	23246	http://www.genome.jp/dbget-bin/www_bget?hsa:23246
HsTF000311	Nucleosome-remodeling factor subunit BPTF	Q12830	Zinc-	BPTF	2186	http://www.genome.jp/dbget-bin/www_bget?hsa:2186
HsTF000312	BRCA1-associated protein	Q7Z569	beta-	BRAP	8315	http://www.genome.jp/dbget-bin/www_bget?hsa:8315
HsTF000313	Breast cancer type 1 susceptibility protein	P38398	beta-	BRCA1	672	http://www.genome.jp/dbget-bin/www_bget?hsa:672
HsTF000314	Breast cancer type 2 susceptibility protein	P51587	beta-	BRCA2	675	http://www.genome.jp/dbget-bin/www_bget?hsa:675
HsTF000315	Bromodomain-containing protein 1	O95696	Zinc-	BRD1	23774	http://www.genome.jp/dbget-bin/www_bget?hsa:23774
HsTF000316	Bromodomain-containing protein 2	P25440	beta-	BRD2	6046	http://www.genome.jp/dbget-bin/www_bget?hsa:6046
HsTF000317	Bromodomain-containing protein 3	Q15059	beta-	BRD3	8019	http://www.genome.jp/dbget-bin/www_bget?hsa:8019
HsTF000318	Bromodomain-containing protein 4	O60885	beta-	BRD4	23476	http://www.genome.jp/dbget-bin/www_bget?hsa:23476
HsTF000319	Bromodomain-containing protein 7	Q9NPI1	beta-	BRD7	29117	http://www.genome.jp/dbget-bin/www_bget?hsa:29117
HsTF000320	Bromodomain-containing protein 8	Q9H0E9	beta-	BRD8	10902	http://www.genome.jp/dbget-bin/www_bget?hsa:10902
HsTF000321	Bromodomain-containing protein 9	Q9H8M2	beta-	BRD9	65980	http://www.genome.jp/dbget-bin/www_bget?hsa:65980
HsTF000322	Bromodomain testis-specific protein	Q58F21	beta-	BRDT	676	http://www.genome.jp/dbget-bin/www_bget?hsa:676
HsTF000323	Transcription factor IIIB 90 kDa subunit	Q92994	beta-	BRF1	2972	http://www.genome.jp/dbget-bin/www_bget?hsa:2972
HsTF000324	Fanconi anemia group J protein	Q9BX63	beta-	BRIP1	83990	http://www.genome.jp/dbget-bin/www_bget?hsa:83990
HsTF000325	Peregrin	P55201	Zinc-	BRPF1	7862	http://www.genome.jp/dbget-bin/www_bget?hsa:7862
HsTF000326	Bromodomain and PHD finger-containing protein 3	Q9ULD4	Zinc-	BRPF3	27154	http://www.genome.jp/dbget-bin/www_bget?hsa:27154
HsTF000327	CUG-BP- and ETR-3-like factor 4	Q9BZC1	beta-	BRUNOL4	56853	http://www.genome.jp/dbget-bin/www_bget?hsa:56853
HsTF000328	CUG-BP- and ETR-3-like factor 5	Q8N6W0	beta-	BRUNOL5	60680	http://www.genome.jp/dbget-bin/www_bget?hsa:60680
HsTF000329	CUG-BP- and ETR-3-like factor 6	Q96J87	beta-	BRUNOL6	60677	http://www.genome.jp/dbget-bin/www_bget?hsa:60677
HsTF000330	Bromodomain and WD repeat-containing protein 1	Q9NSI6	beta-	BRWD1	54014	http://www.genome.jp/dbget-bin/www_bget?hsa:54014
HsTF000331	Bromodomain and WD repeat-containing protein 2	Q9BZH6	beta-	BRWD2	55717	http://www.genome.jp/dbget-bin/www_bget?hsa:55717
HsTF000332	Bromodomain and WD repeat-containing protein 3	Q6RI45	beta-	BRWD3	254065	http://www.genome.jp/dbget-bin/www_bget?hsa:254065
HsTF000333	BSD domain-containing protein 1	Q9NW68	beta-	BSDC1	55108	http://www.genome.jp/dbget-bin/www_bget?hsa:55108
HsTF000334	Brain-specific homeobox protein homolog	Q3C1V8	Helix	BSX	390259	http://www.genome.jp/dbget-bin/www_bget?hsa:390259
HsTF000335	TATA-binding protein-associated factor 172	O14981	beta-	BTAF1	9044	http://www.genome.jp/dbget-bin/www_bget?hsa:9044
HsTF000336	F-box/WD repeat-containing protein 1A	Q9Y297	beta-	BTRC	8945	http://www.genome.jp/dbget-bin/www_bget?hsa:8945
HsTF000337	Mitotic checkpoint protein BUB3	O43684	beta-	BUB3	9184	http://www.genome.jp/dbget-bin/www_bget?hsa:9184
HsTF000338	Zinc finger CCHC domain-containing protein C10orf56	Q8N2G6	beta-	C10orf56	219654	http://www.genome.jp/dbget-bin/www_bget?hsa:219654
HsTF000339	TPR repeat-containing protein C12orf30	Q14CX7	beta-	C12orf30	80018	http://www.genome.jp/dbget-bin/www_bget?hsa:80018
HsTF000340	RING finger protein C13orf7	Q5W0B1	beta-	C13orf7	79596	http://www.genome.jp/dbget-bin/www_bget?hsa:79596
HsTF000341	Uncharacterized potential DNA-binding protein C14orf106	Q6P0N0	Helix	C14orf106	55320	http://www.genome.jp/dbget-bin/www_bget?hsa:55320
HsTF000342	Uncharacterized protein C14orf130	Q8N806	unknown	C14orf130	55148	http://www.genome.jp/dbget-bin/www_bget?hsa:55148
HsTF000343	SAM domain-containing protein C14orf174	Q9P1V8	beta-	C14orf174	161394	http://www.genome.jp/dbget-bin/www_bget?hsa:161394
HsTF000344	Uncharacterized protein C14orf43	Q6PJG2	Helix	C14orf43	91748	http://www.genome.jp/dbget-bin/www_bget?hsa:91748
HsTF000345	UPF0464 protein C15orf44	Q96SY0	beta-	C15orf44	81556	http://www.genome.jp/dbget-bin/www_bget?hsa:81556
HsTF000346	Kelch repeat and BTB domain-containing protein C16orf44	Q8N4N3	beta-	C16orf44	79786	http://www.genome.jp/dbget-bin/www_bget?hsa:79786
HsTF000347	LITAF-like protein	Q9H305	beta-	C16orf5	29965	http://www.genome.jp/dbget-bin/www_bget?hsa:29965
HsTF000348	LisH domain-containing protein C16orf63	Q96NB1	beta-	C16orf63	123811	http://www.genome.jp/dbget-bin/www_bget?hsa:123811
HsTF000349	Uncharacterized potential DNA-binding protein C17orf49	Q8IXM2	beta-	C17orf49	124944	http://www.genome.jp/dbget-bin/www_bget?hsa:124944
HsTF000350	TPR repeat-containing protein C18orf17	Q8N584	beta-	C18orf17	125488	http://www.genome.jp/dbget-bin/www_bget?hsa:125488
HsTF000351	Uncharacterized protein C18orf37	Q6PI98	beta-	C18orf37	125476	http://www.genome.jp/dbget-bin/www_bget?hsa:125476
HsTF000352	Uncharacterized protein C19orf22	Q96D70	beta-	C19orf22	91300	http://www.genome.jp/dbget-bin/www_bget?hsa:91300
HsTF000353	Uncharacterized protein C19orf47	Q8N9M1	beta-	C19orf47	126526	http://www.genome.jp/dbget-bin/www_bget?hsa:126526
HsTF000354	Zinc finger CCCH domain-containing protein C19orf7	Q9UPT8	beta-	C19orf7	23211	http://www.genome.jp/dbget-bin/www_bget?hsa:23211
HsTF000355	Hcp beta-lactamase-like protein C1orf163	Q96BR5	beta-	C1orf163	65260	http://www.genome.jp/dbget-bin/www_bget?hsa:65260
